Viability,Smiles
87.84,Cc1nc(C(Nc2cccc(Cl)c2)=O)co1
66.51,Fc1cccc(-c(s2)nn3c2nnc3CN(CC2)CCN2c2ccccc2)c1
73.62,CC(CC1)CCN1S(c1cc(C(NCCN2CCOCC2)=O)ccc1)(=O)=O
95.53,Cc(c(O1)c(cc2CN3CCCCC3)-c(cccc3)c3C1=O)c2O
107.29,Cc(cc1)cc(C(c(sc2nc(C)cc(C)c22)c2N)=C2)c1OC2=O
105.34,COc(ccc(C(N(CC1)Cc2c1[nH]c1c2cccc1)=O)c1)c1OC
127.97,Cc1nc(C(Nc(cc2)ccc2C(N)=O)=O)co1
102.17,CC(C)CCN(C=Cc(n1nc2C)c3nnc1c2-c(cc1)ccc1F)C3=O
88.82,CC(C)(C)NC(c1ccc(CS(N2CCN(C)CC2)(=O)=O)cc1)=O
76.25,COc1cccc2c1OCC(CNC(CSc1ncccc1)=O)C2
106.46,O=C(Nc1cc(F)ccc1)N(CCCCC1)C1c1cccs1
83.32,Cc(cc1)nnc1Nc(cc1)ccc1NC(Nc(cccc1)c1F)=O
106.12,Oc(cccc1)c1-c1cc(C(Nc(c(F)cc(F)c2)c2Br)=O)no1
100.38,C(c1nnc2sc(/C=C/c3ccccc3)nn12)N1CCCCC1
64.97,Cc(c(C(C1)c2cc(C)ccc2)c2NC1=O)nn2-c(cc1)nn2c1nnc2
82.21,CCC(N(CC1)CCN1c1nc(N2CCCCC2)nc(C)c1)=O
108.46,O=C(c1noc(-c2cccs2)c1)N(CCC1)C1c(cccc1)c1F
124.94,NC(c(cccc1)c1NC(c1ccc(CN2CCCCCC2)cc1)=O)=O
109.02,Cc1noc(C(Nc(cc2OC)cc(OC)c2OC)=O)c1
93.16,Cc(n1nc(-c2cccs2)nc1nc1)c1-c1nc(N2CCCCC2)ncc1
63.63,Cc1cc(N(CC2)CCN2C(Nc(cccc2)c2F)=O)nc(N2CCOCC2)n1
116.04,CC(c1c(-c2ccccc2)n2nc(COC)c(-c3ccccc3)c2nc1)=O
98.32,COc1cccc(NC(N(CCCCC2)C2c2cccs2)=O)c1
100.49,Fc(cc1)ccc1-c(s1)nn2c1nnc2CN1CCCCC1
48.18,Cc(ccc(NC(CN(C)S(C)(=O)=O)=O)c1)c1Cl
100.94,CC(C)CCN(C=Cc(c1c2)nc(C=CN3c(cc4)ccc4NC(C)=O)c2C3=O)C1=O
102.22,Cc1cc(C)nn1-c1cc(N(CC2)CCN2C(C2CCCCC2)=O)nc(C)n1
102.11,Cc1cc(C(CCC2)N2C(c2noc(-c(cc3)ccc3Cl)c2)=O)no1
98.32,Cc1ccc(C(CCCCC2)N2C(Nc2cc(F)ccc2)=O)s1
105.06,O=C(c1noc(-c(cc2)ccc2Cl)c1)Nc1cnccc1
110.69,CC(CCCC1C)N1C(c1noc(CC2)c1CC2C(C)(C)C)=O
119.61,CCc1c(C)c(C(F)(F)F)c(c(N)c(C(N)=O)s2)c2n1
61.84,O=C(CC1c(cc2)ccc2F)Nc2c1cnn2-c1ccccc1
106.9,O=C(c1noc2c1CCCCC2)N(CC1)Cc2c1cccc2
104.17,C(c1nnc2sc(-c3ccccc3)nn12)N1CCCCC1
64.24,OC(C(Cc1ccccc1)N(C(c(cccc1)c1N1)=O)C1=O)=O
62.85,Cc(c(C(C1)c(cccc2)c2Cl)c2NC1=O)nn2-c(cc1)nn2c1nnc2
108.62,CCOc(cc1)ccc1NC(N(CC1)CCN1c1nc(C)nc(-n2nc(C)cc2C)c1)=O
62.93,Cc1cccc(C(Nc2c(C)c(NC(C3CC3)=O)ccc2)=O)c1
62.54,Cc1cc(C(F)(F)F)c(c(N)c(-c2ccncc2)s2)c2n1
100.61,Cc1nc(N2CCCC2)cc(N(CC2)CCN2C(c(cccc2)c2Cl)=O)n1
64.53,CN(CC1)CCN1c1ccc(CNC(c(cc2)cc(OC)c2OC)=O)cc1
70.73,Cc1cc(N(CC2)CCN2C(Nc(cc2)cc(C(F)(F)F)c2Cl)=O)nc(N2CCCC2)n1
106.9,O=C1NC(Nc2ccccc2)=Nc2c1c(-c1ccncc1)ccn2
77.09,CN(C)c1cccc(-c(s2)nn3c2nnc3CN2CCCCCC2)c1
71.59,O=C(c(cc1)ccc1-n1nnnc1)N(CC1)CCN1c1cccc(Cl)c1
86.06,Cc1cc(C)nn1-c1cc(N(CC2)CCN2C(CCC2CCCCC2)=O)ncn1
64.43,Cc1nc(N2CCCC2)cc(N(CC2)CCN2S(c(cc(cc2)F)c2F)(=O)=O)n1
93.97,O=C(c1cn(cc(cn2)Cl)c2n1)NCCc1ccccc1
61.65,Cc1nc(N2CCOCC2)cc(N(CC2)CCN2C(c2cccc(Cl)c2)=O)n1
58.13,COCCN(C=Cc(c1c2)nc(C=CN3c4ncccc4)c2C3=O)C1=O
108.35,CC(C)NC(c1nn2c(C(F)(F)F)cc(-c3ccco3)nc2n1)=O
61.42,OC(c(sc1c2c(C(F)F)cc(-c(cc3)ccc3Cl)n1)c2N1)=CC1=O
113.76,Cc1nc(N2CCCCC2)cc(N(CC2)CCN2C(Nc(cc2)cc(Cl)c2F)=O)n1
98.6,CCN(CC1)CCN1c1nccc(-c2c(C)n3nc(-c(cc4)ccc4Cl)nc3nc2)n1
106.07,CC(c1c(C)n(-c(cccc2)c2Cl)nn1)=O
97.87,COc1cccc(-c2noc(C(N(CCC3)C3c3cccc(F)c3)=O)c2)c1
99.82,Cc1cc(N(CC2)CCN2C(Nc2ccccc2)=O)nc(N2CCCC2)n1
106.74,CCc(cc1)ccc1NC(N(CCC1)C1c(cccc1)c1Cl)=O
73.1,CCNc1nc(C)cc(N(CC2)CCN2C(c(ccc(Cl)c2)c2Cl)=O)n1
108.63,OC(c1c(-c2ccncc2)n(-c2cccc(Cl)c2)nn1)=O
84.88,Cc1c(C)n(Cc2ccncc2)c2c1c1nc(-c(cc3)ccc3F)nn1cn2
104.73,OCCCNc1nc2ccccc2c(N2CCCC2)n1
63.65,CC(C(N1CCCC1)=O)N(c(cc(cc1)OC)c1OC)S(C)(=O)=O
58.55,O=C(c(cc1)ccc1Cl)N(CC1)CCN1c(cc1)nnc1-n1nccc1
120.11,O=C(c1c2ncccn2nc1)Nc(cc1)cc(Cl)c1Cl
76.57,O=C(CC1c(ccc(F)c2)c2Cl)Nc2c1ncn2-c1cnccc1
111.14,Cc1nc(N2CCOCC2)cc(N(CC2)CCN2C(c(ccc(F)c2)c2Cl)=O)n1
79.67,CS(N(CC1)CCC1C(Nc1cc(N(CCC2)C2=O)ccc1)=O)(=O)=O
71.06,Cc1noc(C(N(CC2)CCN2c2c(C)ccc(Cl)c2)=O)c1
108.63,C(CC1)CCN1c1nc(-c2cnccc2)ccn1
108.58,CC(C(Nc(cc1)cc(F)c1F)=O)NC(c1ccccc1)=O
99.27,COC(CSc1nn2c(-c3cccs3)ccnc2n1)=O
73.33,CCc(cc1)ccc1C(N(CC1)CCN1c1ncnc(-n2nc(C)cc2C)c1)=O
72.74,CCc1ccc(C(CC(N2)=O)c3c2n(-c(cc2)nn4c2nnc4C)nc3C)cc1
89.96,Cc1cccc(OCC(Nc(cc2)ccc2OC2CCN(C)CC2)=O)c1C
57.87,Cc1nc(C(NCc(cc2)ccc2Cl)=O)co1
102.22,Cc(cc1)ccc1Nc1cc(C)nc(N(CC2)CCN2C(Nc2c(C)cccc2)=O)n1
102.11,CCOC(c(cnc(c1ccc2)c2OC)c1NC)=O
119.56,c1cscc1-c1nnc2sc(-c3cscc3)nn12
105.45,Cn1ncc(Cl)c1C(N(CCC1)C1c(cc1)ccc1F)=O
67.95,Cc(nc(N1CCN(C)CC1)nc1)c1C(N=C(N1)N(CC2)c3c2cccc3)=CC1=O
65.34,CSc(nc1nc2)nn1c(C=CN1c(cc3)ccc3Br)c2C1=O
83.23,Cc1cc(C)nn1-c(cc1)nnc1N(CC1)CCN1C(c(cc(cc1)Cl)c1OC)=O
113.07,Cc1c(C)n(CCO)c2c1c1nc(-c3ccco3)nn1cn2
109.24,CC(C)c1noc(C(CCC2)N2C(Nc2ccc(C)cc2)=O)c1
91.05,C(CN1CCOCC1)Nc1ncnc2c1c(-c1ccco1)c(-c1ccco1)o2
71.89,CCOc(cccc1)c1NC(N(CC1)CCN1c(cc1)nnc1-n1nccc1)=O
96.59,CN(C)c1nc(N(CC2)CCN2c2ccccc2)nc2ccccc12
78.44,OCCNc1nc(Nc2ccncc2)nc2ccccc12
114.82,O=C(c1cc(-c(cc2)ccc2F)no1)N(CCC1)C1c1cccs1
58.54,O=C(c1c2)N(Cc3ccco3)C=Cc1nc(C=CN1c3ccncc3)c2C1=O
59.16,CCc(cc1)ccc1C(N(CC1)CCN1c1nc(C)nc(-n2nccc2)c1)=O
112.25,Cc1c(CC(O)=O)nnn1-c1cc(C)ccc1
110.69,NC(C(CC1)CCN1C(Cc1csc(-c(cc2)ccc2OC(F)(F)F)n1)=O)=O
110.41,Cc1cc(C)nn1-c(cc1)nnc1N(CC1)CCN1C(c1cccc2ccccc12)=O
84.75,CN(CC1)CCN1c1ccc(CNS(c(cc2)cc(OC)c2OC)(=O)=O)cc1
106.96,O=C(CCSc1nc(-c2ccco2)cc(C(F)(F)F)n1)NC1CC1
106.18,COc1ccc(CN(C=Cc2c3cnc4ccnn24)C3=O)cc1
90.39,CC(N(C)c1cccc(NC(c2c(C)cccc2)=O)c1)=O
104.35,O=C(c1c2)N(CC3OCCC3)C=Cc1nc(C=CN1c3cccc(Cl)c3)c2C1=O
52.99,O=S(c(cc1)ccc1F)(N(CC1)CCN1c(cc1)nnc1Nc1ccncc1)=O
100.44,C(c1nocc1)Oc(cc1)ccc1-n1nnnc1
114.43,CCc(cccc1)c1NC(N(CCC1)C1c1cc(C(C)C)no1)=O
75.16,CCOc(cccc1)c1NC(N(CC1)CCN1c(cc1)nnc1-n1nc(C)cc1C)=O
59.75,CC(C)N1N=C(CNc2cc(OC)ccc2)NC1=O
104.9,Cc1cc(C(F)F)c(c(N)c(C(N)=O)s2)c2n1
75.98,O=C(c1ccccc1)N(CC1)CCC1NC(NC1(CC(C2)C3)CC3CC2C1)=O
107.57,CC(Nc(cc1)ccc1N(C=Cc(c1c2)nc(C=CN3c4ncccc4)c2C3=O)C1=O)=O
62.84,Cc(c(C(C1)c(c(F)ccc2)c2F)c2NC1=O)nn2-c(cc1)nnc1N1CCOCC1
98.99,Cc1cccc(N(CC(N23)=NN(C)C3=O)C2=O)c1
58.86,CCOc1ccc(C(C2)c(c(C)n[nH]3)c3NC2=O)cc1
64.28,CN(C)S(N(C)c(cc1)ccc1C(NC1CCN(C)CC1)=O)(=O)=O
117.38,Cc(c(C(OC)=O)c1)nc(C=CN2Cc3ncccc3)c1C2=O
63.8,Cc(cc1)cc(C)c1NC(N(CC1)CCN1c(cc1)nnc1-n1nccc1)=O
93.88,OC(c(sc1nc(CCC(C2)c3ccccc3)c2c(C(F)(F)F)c11)c1N1)=NC1=O
119.28,Cc(cc1)ccc1C(N(CC1)CCN1c1nnc(C)cc1)=O
122.12,COc1cccc(C(N(CC2)CCN2c2ncnc(-n3nccc3)c2)=O)c1
105.19,Cc1cc(C)nn1-c(cc1)nnc1N(CC1)CCN1C(C1CCCCC1)=O
69.64,CCc1nn2c(C=CN(C3CCCC3)C3=O)c3nnc2c1-c(cc1)ccc1F
97.6,O=C(c1ccccc1)Nc1nc(N2CCCCC2)ncn1
99.5,Cc1noc(-c2nc(C3COCC3)no2)c1
109.41,Nc(cc12)ccc1ncc1c2NNC1=O
112.4,Cc1n[nH]c(NC(C2)=O)c1C2c(cc1)cc(OC)c1O
114.32,COCc1nn(c(CCC2)c2cn2)c2n1
96.22,COc(cc1)ccc1-c(s1)nn2c1nnc2CN1CCCCCC1
106.57,Cc1ccc(C(CCCCC2)N2C(Nc2c(C)cccc2)=O)s1
99.99,Cc1cc(NC(c(sc(c2c3)nc4c3N3CCC4CC3)c2N)=O)c(C)cc1
94.47,Clc1cc(C2NCCc3c2[nH]cn3)ccc1
76.2,CCC(CC)C(N(CC1)CCN1c1ncnc(-n2nccc2)c1)=O
97.04,OCCCNc1nc(N(CC2)CCN2c2ccccc2)nc2ccccc12
112.76,CCc1c(C(CCC2)N2C(Nc(cc2)cc(OC)c2OC)=O)c(C)no1
108.24,Cc(cc1)ccc1C(N(CC1)CCN1c1nc(C)nc(-n2cncc2)c1)=O
305.75,Nc1c2nc(cccc3)c3cc2ccc1
107.8,CC(c(ccc(OC)c1)c1O1)=C(CCC(N2CCCC2)=O)C1=O
107.63,Cc1noc(C)c1C(CCC1)N1S(c1ccc(C2CCCCC2)cc1)(=O)=O
75.55,Cc1nc(C(Nc(ccc(Br)c2)c2F)=O)co1
73.79,Cc1c(C(c2cc(OC)ccc2)=O)oc2c1ccc(N)c2
109.91,CCCC(C(O)=O)NC(c1cc(cccc2)c2[nH]1)=O
92.13,OCCSc1nc(C(F)(F)F)cc(-c2cccs2)n1
98.71,NC(C(CC1)CCN1c1nc2ccccc2c(NCc2ccco2)n1)=O
96.54,O=C(Nc(cc1)ccc1Cl)N(CC1)CCN1c1ncnc(-n2nccc2)c1
56.98,CC(C)Cc1cc(C(F)(F)F)c(c(N)c(C(C)=O)s2)c2n1
89.23,CCCN(C=Cc(n1nc2C)c3nnc1c2-c(cc1)ccc1Cl)C3=O
101.33,CC(c(cc1)ccc1F)N(C=Cc1c2cc(C(OC)=O)c(C)n1)C2=O
97.37,CCCc1cc(C(Nc2c(C)n(Cc3ccc(C)cc3)nc2C)=O)no1
101.61,CCc1nn2c(C=CN(CCc3cccs3)C3=O)c3nnc2c1-c1ccccc1
75.45,COc(cc1)ccc1N(C=Cc1c2cnc(N3CCCCC3)n1)C2=O
64.0,CN(CC1)CCN1C(N1)=Nc2nccc(-c(cc3)ccc3Cl)c2C1=O
101.94,OC(c1c(-c2ccncc2)n(-c(cc2)ccc2F)nn1)=O
102.17,OC(c1c(C2CC2)n(-c(cccc2)c2F)nn1)=O
112.2,Cc1cc(NC(N(CCC2)C2c(cc2)ccc2F)=O)cc(C)c1
98.93,COC(c(cc1)ccc1NC(N(CCC1)C1c(cc1)ccc1F)=O)=O
78.27,Cc1cc(C)nn1-c1cc(N(CC2)CCN2C(c(c(F)ccc2)c2F)=O)nc(C)n1
97.99,COc(ccc(NC(N(CCC1)C1c(cc1)ccc1F)=O)c1)c1OC
113.2,CCSc1n[nH]c(N(C=Cc(c2c3)nc(C=CN4c(cccc5)c5Cl)c3C4=O)C2=O)n1
112.09,CCc1cccc(NC(N(CC2)CCN2c2nc(N3CCCCC3)nc(C)c2)=O)c1
124.4,COc1cc(NC(N(CCC2)C2c2cccc(F)c2)=O)cc(OC)c1
106.35,CC(C)c1noc(C(CCC2)N2C(c2cc(-c(cccc3)c3F)no2)=O)c1
114.04,Cc1cccc(NC(N(CC2)CCN2c(cc2)nnc2Nc2cnccc2)=O)c1C
113.65,O=C(Nc1cccc(Cl)c1)N(CC1)CCN1C1CCSCC1
100.38,CCOC(N1CCN(CC(c(ccc(C)c2)c2O2)=CC2=O)CC1)=O
104.28,FC(c1nc(N2CCN(Cc3ccccc3)CC2)nc2c1CCCCC2)(F)F
105.57,CCc1cccc(NC(N(CC2)CCN2c2nc(N3CCCC3)nc(C)c2)=O)c1
107.18,NC(c(cc1)ccc1Nc1c(cc(cc2)F)c2ncc1)=O
74.53,CC(C(Nc(c(C)ccc1)c1Cl)=O)N1N=C(C)C=CC1=O
109.63,Cc(nc1nc2C=CN3Cc4cnccc4)nn1c(-c(cc1)ccc1F)c2C3=O
106.46,CCS(N(CC1)CCC1C(Nc(cccc1)c1-c1ccccc1)=O)(=O)=O
109.8,CC(C)c1cc(C(CCC2)N2C(Nc(cc2)cc(Cl)c2F)=O)no1
108.19,CCc(cc1)ccc1NC(N(CCC1)C1c(cc1)ccc1F)=O
82.17,Cc(n(c(nc1)n2)nc2SCC(OC)=O)c1-c1nc(N2CCCCC2)ncc1
100.49,CCc1nnc2sc(-c3cc(CC(C)C)n[nH]3)nn12
59.72,Cc1cc(N(CC2)CCN2C(C2CCCC2)=O)nc(N2CCOCC2)n1
90.02,COCCN(C=Cc(c1c2)nc(C=CN3Cc4ccccc4)c2C3=O)C1=O
102.83,O=C(Nc(cccc1)c1Cl)N(CC1)CCN1c(cc1)nnc1Nc1ccncc1
65.44,COc1cccc(NC(N(CC2)CCN2c(cc2)nnc2Nc2ccncc2)=O)c1
106.18,Cc(c(-c1cccc(Cl)c1)c1nc2)nn1c(C=CN1c3cc(F)ccc3)c2C1=O
104.34,CCC(c(c(O1)c2)cc(Cl)c2OCc2nnn[nH]2)=CC1=O
106.57,CC(C)c1cc(C(CCC2)N2C(c2cc(-c(cc3)ccc3OC)no2)=O)no1
119.28,Cc(nc(N1CCCC1)nc1)c1-c1ccnc(N(CC2)CCN2c2ccccc2)n1
118.83,Cc(cc1)nnc1N(CC1)CCN1S(c(ccc(F)c1)c1F)(=O)=O
68.54,Cc1c(C)n(CCO)c2c1c1nc(-c(cc3)ccc3Cl)nn1cn2
98.21,Cc1cc(N)c(cc(cc2)F)c2n1
106.12,O=C(CCc1c[nH]c2c1cccc2)N(CC1)CCN1c1ccccc1
114.6,Cc1nc(C(Nc(c(F)ccc2)c2F)=O)co1
61.5,CCc(cccc1)c1NC(N(CC1)CCN1c1nc(C)nc(N2CCCCC2)c1)=O
122.06,Cc1cc(C(CCC2)N2S(c(cc2)ccc2F)(=O)=O)no1
122.12,Cc1cc(C)nn1-c1cc(N(CC2)CCN2C(c2c(C)nns2)=O)nc(C)n1
106.23,O=C(Cc(cc1)ccc1F)N(CC1)CCN1c1ncnc(-n2nccc2)c1
114.65,Cc(cc1)c(C)cc1-c(s1)nn2c1nnc2CN1CCCCCC1
113.2,CN(C1=O)N=C(CN2c3cc(OC)ccc3)N1C2=O
115.38,Cc1noc(C)c1C(CCC1)N1C(c1noc(-c(cc2)ccc2OC)c1)=O
95.87,Cc1noc(C)c1C(CCC1)N1C(c1noc(-c(cc2)cc(OC)c2OC)c1)=O
106.42,Cc(c(C(C1)c(cc2)ccc2OC)c2NC1=O)nn2-c1nc(C)cc(C)n1
116.71,CN(CC1)CCN1S(c(cc(cc1)C(N)=O)c1Cl)(=O)=O
130.54,COc(cc(cc1)-n2nnnc2)c1NC(c1ccco1)=O
110.3,Cc1cc(N(C=Cc(nc2C=CN3c4ccccc4)c4cc2C3=O)C4=O)c(C)cc1
79.81,O=C(c(cc1)ccc1N(CCCC1)S1(=O)=O)NCCCN1CCCC1
103.84,Cc1c(CS(Nc(cc2)ccc2N2CCN(C)CC2)(=O)=O)cccc1
110.02,Cc1cc(N(CC2)CCN2S(c(cc(cc2)OC)c2OC)(=O)=O)nc(N2CCCC2)n1
102.61,OCCCNc1nc(Nc(ccc(F)c2)c2F)nc2ccccc12
106.62,COc1cc(N)cc(CCC(O)=O)c1OC
67.37,CCc1nc(NCc(cc2)ccc2OC)c(cc(C)s2)c2n1
100.33,CN(CC1)CCN1c(cc1)ccc1NC(Cc(cc1)ccc1OC)=O
107.35,CN(CC(NC1CCCC1)=O)S(C)(=O)=O
56.06,Cc(cc1)nnc1N(CC1)CCN1S(c(ccc(OC)c1OC)c1OC)(=O)=O
107.41,CCNc1cc(N(CC2)CCN2C(c(cc2)ccc2-c2ccccc2)=O)nc(C)n1
52.45,O=C(c(ccc(Cl)c1)c1-n1nnnc1)Nc1ccccc1
100.94,Cc1nc(C(Nc2c(C)cc(C)cc2C)=O)co1
62.68,CC(C=C1)=NN(CC(Nc(cccc2)c2Cl)=O)C1=O
50.83,Cc1cc(N(CC2)CCN2C(Nc2cc(F)cc(F)c2)=O)nc(N2CCCC2)n1
118.39,Cc1nc(-n2cncc2)cc(N(CC2)CCN2C(Nc(cc2)ccc2F)=O)n1
58.66,CC(c(sc1nc(C)ccc11)c1N)=O
77.4,CCOc(cc1)ccc1-c1nnc2n1c(N(C)C(NC1=O)=O)c1n2C(C)C
104.79,O=C(c1noc(-c(cc2)ccc2Cl)c1)N1CCN(Cc2ccccc2)CC1
106.07,OC(c1c(C2CC2)n(-c(cc2)ccc2Br)nn1)=O
129.57,OCCN(CC1)CCN1c1c(cnn2Cc(cc3)ccc3Cl)c2ncn1
107.03,CCc1nn2c(C=CN(C3CCCCC3)C3=O)c3nnc2c1-c1ccccc1
115.38,O=C(c1noc(-c(cc2)ccc2F)c1)Nc1c(C(F)(F)F)cccc1
102.39,O=C(CC1)Nc(cc2)c1cc2S(NC1C2CC(C3)CC1CC3C2)(=O)=O
107.96,Cc1cc(C)nn1-c1cc(N(CC2)CCN2C(c2cc(OC)ccc2)=O)ncn1
68.18,COc1c(C(CC(N2)=O)c(nc3)c2n3-c2ccccc2)cccc1
68.15,Cc1n[nH]c(-c2nnc3sc(-c(cccc4)c4OC)nn23)c1
117.83,O=C1N(CC2OCCC2)C=Cc(n2nc3)c1nnc2c3-c1ccccc1
100.74,Cc1cn(CC(CC2)CCN2C(CN(C=Cc2c3cccc2)C3=O)=O)nc1
85.33,Cc(cc1)ccc1Nc1cc(N(CC2)CCN2C(Nc(cccc2)c2Cl)=O)nc(C)n1
102.39,Cc1cc(N(CC2)CCN2C(c2cccs2)=O)nc(N2CCCCC2)n1
116.99,O=C(C(CC1=O)CN1c1ccccc1)N(CC1)CCN1c1ncccc1
103.11,O=C(c1noc(-c2ccco2)c1)NC1CCCCC1
86.47,Cc1n[nH]c(N2)c1C(c(cccc1)c1F)SCC2=O
99.21,O=C(CCN(C(c(cccc1)c1N1)=O)C1=O)N(CC1)CCN1c1cccc(Cl)c1
104.01,FC(c1nn2c(-c3cccs3)ccnc2n1)(F)F
91.12,CN(CC1)CCC1Oc(cc1)ccc1NC(c(cc1)ccc1-c1ccccc1)=O
107.46,Cc1cc(N(CC2)CCN2S(c(cc(cc2)F)c2F)(=O)=O)nc(N2CCCCC2)n1
91.87,CCc1ccc(C(CC(N2)=O)c3c2n(-c(cc2)nnc2N2CCOCC2)nc3C)cc1
102.72,Cc1c(C(N(CC2)CCN2c2nc(C)nc(-n3cncc3)c2)=O)snn1
127.02,CCc1nc(N(C)CC(O)=O)c(c(CCC2)c2s2)c2n1
84.38,CCc(cc1)ccc1C(N(CC1)CCN1c(cc1)nnc1-n1nc(C)cc1C)=O
122.01,CCNc1nc(Nc2cccc(C(C)O)c2)nc2ccccc12
96.98,Cc1nc(N(CC2)CCN2c2ncnc3c2cnn3Cc2ccccc2)nc(C)c1
57.51,Cc1nn2c(C=CN(CCCOC)C3=O)c3nnc2c1-c(cc1)ccc1Cl
110.14,Cc1nc(N(CC2)CCN2C(Nc2cccc(SC)c2)=O)nc(N2CCCCC2)c1
76.72,Cc1nc(N(C)C)cc(N(CC2)CCN2C(Nc(cccc2)c2Cl)=O)n1
113.76,Cc(cc1)ccc1NC(N(CCC1)C1c(cc1)ccc1F)=O
110.02,CC(C)(CC1NC(C(CCC2)CN2S(N(C)C)(=O)=O)=O)Oc2c1cc(C)cc2
105.23,CC(C)c1noc(C(CCC2)N2C(c2noc(-c3cccs3)c2)=O)c1
98.21,O=C(c1noc2c1CCCC2)N(CC1)c2c1cccc2
45.62,NC(COc1cccc(C(CC(N2)=O)c(nc3)c2n3-c(cc2)ccc2Cl)c1)=O
17.63,CN(CC1)Cc2c1c(c1nc(-c(cc3)ccc3Cl)nn1cn1)c1s2
100.9,Cc1cccnc1NC(C(C1)C(c2ccccc2)N(C)C1=O)=O
12.11,CCOc(c(NC(N(Cc1cc(O)ccc1)C1CC1)=O)ccc1)c1Cl
96.31,COc(cc1)cc(CC2)c1-c1c2c(C(N(CC2)CCN2c2ccccc2)=O)no1
73.41,Cc(c(C(C1)c2ccccc2)c2NC1=O)nn2-c(cc1)nnc1N1CCCCC1
92.99,Cn1c(C(C(CC2)CCN2C(c2cc(-c3ccncc3)ccc2)=O)O)ncc1
119.7,Cc(cccc1)c1NC(N1)=NC(c2c(C)nc(N3CCN(C)CC3)nc2)=CC1=O
118.39,Clc(cc1)ccc1OCc(s1)nn2c1nnc2CN1CCOCC1
110.46,Cc(c1c2ncnc1Nc1cnccc1)c(C)n2-c1cnccc1
103.52,Cc(cc(cc1)NC(N(CCC2)C2c2cc(F)ccc2)=O)c1Br
63.38,Cc(c1c2ncn3nc(-c(cccc4)c4O)nc13)c(C)n2-c1cnccc1
93.25,COCc(c(-c1ccccc1)c1nc2)nn1c(C=CN1C3CCCCC3)c2C1=O
97.51,Cc(c(C(C1)c2c(C)ccc(C)c2)c2NC1=O)nn2-c(cc1)nn2c1nnc2C
103.36,Cc(oc(-c(cc1)ccc1Cl)c1)c1C(Nc1ccncc1)=O
97.4,Cc1cccc(C(CCCCC2)N2C(Nc2cc(OC)cc(OC)c2)=O)c1
89.35,CCc(c(-c1cccc(Cl)c1)c1nc2)nn1c(C=CN1c(cc3)ccc3NC(C)=O)c2C1=O
58.07,CCOc(cc(C(C1)c(c(C)n[nH]2)c2NC1=O)cc1)c1O
102.7,O=C(Nc1cccc(Cl)c1)N(CCC1)C1c1cc(F)ccc1
67.45,O=C(c1cccc(S(N2CCCC2)(=O)=O)c1)NCc(cc1)ccc1-n1cncc1
102.48,CCN(C=Cc(n1nc2)c3nnc1c2-c1ccccc1)C3=O
120.79,CCc(c(-c(cc1)ccc1F)c1nc2)nn1c(C=CN1Cc3ncccc3)c2C1=O
113.31,Cc1nc(C(Nc(cccc2)c2F)=O)co1
54.19,CC(C)(C)OC(NC(CC1)CCN1C(N1CCCC1)=O)=O
75.47,Cc(c(NC(C1CC1)=O)ccc1)c1NC(Nc1ccccc1)=O
55.27,Cc1c(C(O)=O)nc(-c(cc2)ccc2F)s1
114.73,CC(c1c(C)n(-c(cc2)ccc2Br)nn1)=O
94.99,Cc(ccc(NC(N(CC1)CCN1c1nc(C)nc(N2CCOCC2)c1)=O)c1)c1F
62.06,Cc1cc(N(CC2)CCN2S(c(cc2)ccc2Cl)(=O)=O)nc(N2CCOCC2)n1
102.76,Cc(c(C(C1)c2cccc(Cl)c2)c2NC1=O)nn2-c(cc1)nnc1N1CCCC1
94.38,CC(NCCN(CC1)CCN1c1ncccn1)=O
114.78,CCc1c(C(O)=O)nnn1-c1cc(C)ccc1
98.82,Oc1cccc(C(CC(N2)=O)c(nc3)c2n3-c2ccccc2)c1
97.84,CC(N(CC1)c(cc2)c1cc2S(Nc(cc1)c(C)cc1Cl)(=O)=O)=O
102.81,O=C(Nc1cccc(Cl)c1)N(CC1)CCN1c(cc1)nnc1Nc1ccncc1
102.48,CC(C)(CC(c1c2)O)Oc1c(C)c(O1)c2C(CCCC2)=C2C1=O
100.79,Cc1nc(N(CC2)CCN2c2nc3ccccc3c(NCCCO)n2)nc(C)c1
38.02,COc(ccc(Cl)c1)c1NC(N(CC1)CCN1c(cc1)nnc1Nc1ccncc1)=O
74.6,NC(CCCSc(cc1)ccc1Cl)=O
61.23,Cc1nc(N(CC2)CCN2C(Nc2cccc(F)c2C)=O)nc(N2CCCCC2)c1
107.24,Cc1cc(NC(N(CCC2)C2c2cccs2)=O)c(C)cc1
103.47,CS(N(CC1)c(cccc2)c2OC1C(N1CCCCCC1)=O)(=O)=O
80.59,CCNc1cc(N(CC2)CCN2C(Nc2cc(C)ccc2)=O)nc(C)n1
55.53,Cc(cc(c(C(CN(CC1)CCN1c1ncccc1)=C1)c2)OC1=O)c2Cl
109.26,Cc(cc1)ccc1Nc1nc(C)cc(N(CC2)CCN2C(Nc(cccc2)c2OC)=O)n1
106.07,CC(C1)OC(C)CN1S(c(cc(C)c(Cl)c1)c1Cl)(=O)=O
113.87,O=C1N(C=C(C=C2)Cl)C2=NC(c2ccccc2)=C1
113.2,Cc1cc(NC(N(CCC2)C2c2cccc(F)c2)=O)c(C)cc1
